发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/10/3,23:07:48,2025,6:33,393.09,生病甄嬛在找借口啊，他找借口看到夏夏场在行刑，然后他害怕,cfa1ade1...,白色,#FFFFFF,滚动弹幕,正常,28
2025/10/3,22:56:13,2025,18:16,1096.89,大橘的梦想其实是当一个画家(doge,b25fd8c2...,白色,#FFFFFF,滚动弹幕,正常,18
2025/10/3,22:49:02,2025,11:56,716.39,哟 老北京儿,b25fd8c2...,白色,#FFFFFF,滚动弹幕,正常,6
2025/10/2,13:54:13,2025,23:33,1413.39,这里和夏冬春当时被留用时一样，只会跪地喊着多谢皇上多谢皇上～,998e9dc8...,白色,#FFFFFF,滚动弹幕,正常,30
2025/10/2,13:01:04,2025,8:14,494,太好了 跳过我不喜欢的剧情了,35f9592d...,白色,#FFFFFF,滚动弹幕,正常,14
2025/10/1,18:37:25,2025,23:05,1385.15,比小鸟强多了,5ee96399...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/27,21:11:00,2025,2:17,137.06,拽妃,56415bb1...,白色,#FFFFFF,滚动弹幕,正常,2
2025/9/27,12:12:53,2025,5:36,336.38,俺不中了,14939cf...,白色,#FFFFFF,滚动弹幕,正常,4
2025/9/23,23:00:57,2025,11:41,701.92,你是想去看花的吗？,92a63e53...,白色,#FFFFFF,滚动弹幕,正常,9
2025/9/22,10:38:41,2025,3:20,200.87,喜欢你当炮灰,2f23e5e9...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/20,14:10:29,2025,12:41,761.72,心术不正加自视过高 要那么说也行,681f0eae...,白色,#FFFFFF,滚动弹幕,正常,16
2025/9/12,20:50:40,2025,25:22:00,1522.54,所以你看 其实果郡王这是希望甄嬛被选中的 有暗线逻辑,6c4a25fd...,白色,#FFFFFF,滚动弹幕,正常,26
2025/9/11,23:44:35,2025,9:27,567.29,嬛嬛的表情哈哈哈哈哈,17b33907...,其他颜色,#FFD302,顶部弹幕,正常,10
2025/9/6,8:05:40,2025,13:33,813.79,真美啊,e38e4279...,白色,#FFFFFF,滚动弹幕,正常,3
2025/9/5,10:13:35,2025,18:18,1098.24,哈哈哈哈哈,194c5c2a...,白色,#FFFFFF,滚动弹幕,正常,5
2025/9/2,14:19:11,2025,18:19,1099.87,皇上的工作能力也不错,b6d130d...,白色,#FFFFFF,滚动弹幕,正常,10
2025/9/2,12:39:27,2025,24:24:00,1464.57,懒妃单押,7814d802...,白色,#FFFFFF,滚动弹幕,正常,4
2025/9/1,22:52:22,2025,23:36,1416.57,果郡王发现跟小像不同,67e9cd45...,白色,#FFFFFF,滚动弹幕,正常,10
2025/9/1,22:45:02,2025,16:46,1006.63,朔风如解意 抄袭的流连子搞错了,67e9cd45...,白色,#FFFFFF,滚动弹幕,正常,15
2025/9/1,22:42:43,2025,14:13,853.45,这么巧,67e9cd45...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/30,14:08:57,2025,24:51:00,1491.99,哈哈哈哈哈哈哈,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/30,14:06:26,2025,22:12,1332.95,哈哈哈好会说啊王爷,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/30,14:04:15,2025,20:01,1201.3,苏菲机智,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/28,15:11:47,2025,23:04,1384.43,声音不一样听不出来,4e42ace8...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/28,15:10:17,2025,21:43,1303.67,还可以，那个刘海有点丑,4e42ace8...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/27,18:57:21,2025,18:15,1095.6,男中年吧,b49cc969...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/26,3:02:15,2025,23:27,1407.85,肯定是知道不是的吧,1f740641...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/23,21:39:07,2025,10:38,638.58,流苏？什么流苏，谁喊我大流苏。。,52a615e6...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/23,21:30:48,2025,5:12,312.27,哈哈,52a615e6...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/21,18:09:21,2025,0:30,30.47,被猪拱了,8cc863db...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/20,19:47:44,2025,10:32,632.21,但这个小像上有旗头。。。,933c346...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/18,21:27:52,2025,16:10,970.06,哈哈哈哈哈哈哈,5abedd28...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/18,2:31:34,2025,21:42,1302.74,演员其实蛮漂亮的，虽然有黑点,8ca10f40...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/17,12:16:44,2025,21:41,1301.38,外貌不一般啊,6ebb37e1...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/17,6:59:24,2025,25:50:00,1550.22,哈哈哈哈哈,b1c792a1...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/16,0:43:07,2025,9:42,582.44,哈哈哈哈哈哈哈哈哈哈,23295650...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/15,14:10:55,2025,11:55,715.87,萌萌萌,d30ab6ba...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/15,11:30:13,2025,2:44,164.74,绿菊，也是主大绿的,263bb21...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/14,23:42:17,2025,9:44,584.65,infj,5f0bf8f6...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/14,17:56:54,2025,6:25,385.67,是不是少了一段呀？为啥生病了,e3ac2ac5...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/14,0:52:28,2025,16:32,992.18,啊啊啊啊,6364c36b...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/14,0:23:10,2025,18:23,1103.9,不妨碍他爽,1a569ab0...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/13,12:37:06,2025,8:09,489.02,哈哈哈哈哈,1b2de4a7...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/11,15:25:24,2025,21:41,1301,这个外貌不一般的呀,aed485c8...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/9,20:54:08,2025,18:27,1107.85,搞了半天皇上喜欢柏拉图神交那一挂,bf720de6...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/9,20:15:33,2025,10:43,643.79,说倒酒的好懂啊,5047b331...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/8,21:56:45,2025,5:20,320.01,哈哈哈哈哈哈哈哈哈哈,3c1a7a2a...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/7,22:54:25,2025,7:08,428.7,皇后:不中用,63bf0425...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/7,22:53:13,2025,6:04,364.22,任务二:挑唆,63bf0425...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/6,23:25:52,2025,2:12,132.07,眉庄最后给他个性一大把哈哈哈哈哈,2324c128...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/5,0:52:39,2025,5:49,349.07,嬛嬛太美了,8c7a8581...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/4,14:45:14,2025,9:48,588.05,能人的意思,54fefbc2...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/4,14:44:42,2025,9:45,585.98,弹幕护体,54fefbc2...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/4,10:50:49,2025,3:14,194.18,三病两装吧说是,af78bed8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/3,11:48:40,2025,16:33,993.49,真细节,9513b985...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/3,11:48:31,2025,16:27,987.21,！,9513b985...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,15:28:48,2025,20:07,1207.93,桑儿,fb909b50...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/31,0:15:16,2025,8:10,490.47,哈哈哈哈,86cd48e3...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/27,19:44:14,2025,0:08,8.67,.,9df177f1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/26,20:11:31,2025,18:30,1110.31,八婆……,5c558df...,白色,#FFFFFF,滚动弹幕,正常,4
2024/10/30,12:27:23,2024,15:55,955.8,可能还有一个原因是木薯粉事件太过草率而假孕事件布置周密,a74a4f19...,白色,#FFFFFF,滚动弹幕,正常,27
2025/1/3,17:29:39,2025,2:27,147.42,《不愧是朕御前的人》,b4432667...,白色,#FFFFFF,滚动弹幕,正常,10
2025/1/18,20:35:52,2025,3:06,186.13,这样一对比 真的好心酸,5dd3e16a...,白色,#FFFFFF,滚动弹幕,正常,11
2024/11/18,1:36:49,2024,3:17,197.03,凌云峰禅房里  梅庄也是第一句就问甄嬛  手怎么这样凉,6f2d79a2...,白色,#FFFFFF,滚动弹幕,正常,27
2025/5/14,13:53:55,2025,15:47,947.35,甄嬛那个证据不足，沈眉庄那个证据铺垫的都太好了，一个是曹琴默精心设计，另一个是曹琴默暗藏鬼胎,33761aec...,白色,#FFFFFF,滚动弹幕,正常,46
2024/10/26,20:23:43,2024,10:02,602,现在还能念及安陵容。。,18dffbb...,白色,#FFFFFF,滚动弹幕,正常,11
2024/10/27,5:52:12,2024,3:49,229.64,甄嬛打扮成浣碧的样子，丫鬟是穿平底鞋的，本来眉庄也高，所以身高差更大了，甄嬛看着小小的，怪可爱的,7626acdf...,白色,#FFFFFF,滚动弹幕,正常,48
2024/11/13,21:32:43,2024,14:53,893.84,针只有扎在自己身上才能体会到痛,44c70e09...,白色,#FFFFFF,滚动弹幕,正常,15
2024/10/29,20:25:10,2024,10:37,637.77,还有她家族的期盼，她背负了很多,95974866...,白色,#FFFFFF,滚动弹幕,正常,15
2024/10/28,7:35:06,2024,1:26,86.41,卫临的配音，这剧也是配音演员到处跑,4534e349...,白色,#FFFFFF,滚动弹幕,正常,17
2024/10/27,16:08:49,2024,2:02,122.13,不会的，此次赏赐一律减半就可以了,b3488356...,白色,#FFFFFF,滚动弹幕,正常,16
2024/11/2,19:30:27,2024,1:54,114.39,大如：祈福！克扣,4ebdbf8b...,白色,#FFFFFF,滚动弹幕,正常,8
2025/1/5,14:40:13,2025,6:00,360.11,天哪 我才知道那时候蜡烛也是奢侈品,7aa2f372...,白色,#FFFFFF,滚动弹幕,正常,17
2024/10/27,0:12:42,2024,2:56,176.82,想的到吧，华妃刚被罚不能管，其他人不想管,e46d6a91...,白色,#FFFFFF,滚动弹幕,正常,20
2025/6/7,23:53:45,2025,6:31,391.94,古代普通人家用不起的蜡烛，在宫里奴才都不用，也能看出宫里是真奢靡,c6f1ca76...,白色,#FFFFFF,滚动弹幕,正常,32
2025/5/14,14:14:45,2025,8:41,521.6,皇后：难说,ba82e267...,白色,#FFFFFF,滚动弹幕,正常,5
2024/12/27,11:42:52,2024,13:29,809.84,甄嬛得宠的时候安陵容死的是谁的心啊哈哈哈哈，感觉安陵容一直把大橘当老板，就没交出过真心,534e8008...,白色,#FFFFFF,滚动弹幕,正常,43
2024/10/28,10:09:15,2024,0:02,2.82,眉姐姐的指甲好漂亮,1edf36b3...,白色,#FFFFFF,滚动弹幕,正常,9
2024/10/27,0:04:06,2024,11:38,698.65,古希腊掌管截图的神,84b69f66...,白色,#FFFFFF,滚动弹幕,正常,9
2024/10/26,20:24:03,2024,10:07,607.47,甄嬛跟安陵容交心的机会真的很少很少。。,18dffbb...,白色,#FFFFFF,滚动弹幕,正常,19
2025/5/12,18:09:53,2025,2:31,151.17,这队好倒霉啊，没钱拿还要继续打工，还被下药,ef34399d...,白色,#FFFFFF,滚动弹幕,正常,21
2024/11/12,9:34:03,2024,14:18,858.89,不，比你还惨,b819635...,白色,#FFFFFF,滚动弹幕,正常,6
2025/5/13,20:39:02,2025,2:54,174.26,才发现眉姐姐这么高 显得甄嬛好娇啊哈哈哈哈哈,b65a3f3d...,白色,#FFFFFF,滚动弹幕,正常,22
2025/2/20,12:25:05,2025,12:36,756.16,温太医能补偿,cc9d9165...,白色,#FFFFFF,滚动弹幕,正常,6
2024/10/26,20:27:08,2024,13:13,793.92,注意皇后其实并未死心过,18dffbb...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/29,13:27:15,2025,0:58,58.24,秦始皇：（不忍直视）,5b4c113c...,白色,#FFFFFF,滚动弹幕,正常,10
2025/4/21,11:48:25,2025,2:37,157.27,不愧是御前的人！,72ac07b0...,白色,#FFFFFF,滚动弹幕,正常,8
2024/10/26,18:53:47,2024,14:02,842.18,甄嬛：雀氏,20ef8d95...,白色,#FFFFFF,滚动弹幕,正常,5
2025/6/23,21:25:13,2025,11:15,675.31,的确，他们如果只嫁个王爷是最好的,94afbc8a...,白色,#FFFFFF,滚动弹幕,正常,16
2025/5/19,12:37:52,2025,9:31,571.53,药在酸梅汤里面,97024428...,白色,#FFFFFF,滚动弹幕,正常,7
2024/11/24,13:41:47,2024,4:09,249.39,她是甄嬛的教引姑姑 本来就是熟人 ,37c3e973...,白色,#FFFFFF,滚动弹幕,正常,17
2024/10/31,7:54:45,2024,12:12,732.59,所以显得眉嬛感情特别难得,e56abae4...,其他颜色,#FFFF00,滚动弹幕,正常,12
2024/10/29,11:28:08,2024,3:14,194.45,好细致啊！,22b90fec...,白色,#FFFFFF,滚动弹幕,正常,5
2024/10/27,0:23:43,2024,13:34,814.19,眉庄这里的安慰也是真心话啊和嬛嬛交心了,4502f265...,白色,#FFFFFF,滚动弹幕,正常,19
2024/10/26,18:22:14,2024,3:39,219.03,眉姐姐巨人,909449df...,白色,#FFFFFF,滚动弹幕,正常,5
2025/5/13,12:10:45,2025,14:02,842.47,现在甄嬛理解不了的,945a39ca...,白色,#FFFFFF,滚动弹幕,正常,9
2025/4/10,10:49:56,2025,12:45,765.68,但是说实话，现在皇上必须惩治他呀，他又没有任何证据，难道还能放任他不管吗？,9fb0f4f6...,白色,#FFFFFF,滚动弹幕,正常,37
2024/10/28,22:37:49,2024,14:29,869.9,眉姐姐好漂亮,36f89c11...,白色,#FFFFFF,滚动弹幕,正常,6
2024/10/27,22:06:24,2024,3:14,194.28,我天，这对比,1daea2ce...,白色,#FFFFFF,滚动弹幕,正常,6
2024/10/27,16:57:20,2024,13:10,790.82,也不一定，陵容就没报过真心,bd1d8275...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/24,22:25:42,2025,16:01,961.33,其实皇帝不是需求情绪价值，沈眉庄本来就是用来制衡华妃的，结果沈眉庄几次都招架不住，自然就放弃了,d4f64f52...,白色,#FFFFFF,滚动弹幕,正常,47
2025/7/21,12:00:03,2025,11:20,680.17,只嫁普通人家还会有宅斗，参考知否，也是你死我活的，更何况是嫁王爷,303f807f...,白色,#FFFFFF,滚动弹幕,正常,32
2025/5/24,14:56:01,2025,1:13,73.71,不想知道,cc2531df...,白色,#FFFFFF,滚动弹幕,正常,4
2025/5/13,12:00:13,2025,3:10,190.4,我去，天差地别,945a39ca...,白色,#FFFFFF,滚动弹幕,正常,7
2025/3/4,23:28:33,2025,10:27,627.21,而且正本清源的眉姐姐对于这些抹黑她的腌臜事是反应不过来的,38614014...,白色,#FFFFFF,滚动弹幕,正常,28
2024/11/19,7:47:47,2024,1:14,74.17,右边的侍卫好帅啊，好想当孙答应，给我个狂徒吧呜呜,ba088164...,白色,#FFFFFF,滚动弹幕,正常,24
2024/11/19,1:33:35,2024,3:43,223.46,这两人友情真的感动,ec79d2ba...,白色,#FFFFFF,滚动弹幕,正常,9
2024/10/27,12:09:54,2024,11:49,709.69,up主真的没有后鼻音,853ed1a1...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/11,18:39:34,2025,6:55,415.6,这里眉姐姐真的很美，那种心死从眼神里都透出来了,ddcfa840...,白色,#FFFFFF,滚动弹幕,正常,23
2025/8/8,11:17:15,2025,9:19,559.55,刘畚给她开的药就是延迟月经的    她自己肯定是没来呀,77f80329...,白色,#FFFFFF,滚动弹幕,正常,27
2025/6/22,19:40:02,2025,12:57,777.61,疑罪从无啊！没有证据可以不判她啊,5e508fdb...,白色,#FFFFFF,滚动弹幕,正常,16
2025/5/20,22:01:26,2025,2:48,168.13,眉庄好高啊哈哈哈,f4b1686e...,白色,#FFFFFF,滚动弹幕,正常,8
2025/5/14,22:41:15,2025,12:45,765.12,可以惩治啊，这不禁足了吗？惩治和信任并不冲突，皇帝可以在众人面前惩治眉庄背地里信任，但是没有，别说一点信任了，被当众拔簪，披头散发,34814387...,白色,#FFFFFF,滚动弹幕,正常,65
2025/3/23,14:53:44,2025,6:16,376.76,怪不得有凿壁偷光呢,d22edcd1...,白色,#FFFFFF,滚动弹幕,正常,9
2025/1/2,19:56:47,2025,13:17,797.16,敬妃也早死心了，她只求孩子,8d006500...,白色,#FFFFFF,滚动弹幕,正常,13
2024/11/3,19:15:09,2024,5:37,337.6,胖橘,a6dc046d...,亮黄色,#FEF102,顶部弹幕,正常,2
2024/10/28,21:52:31,2024,9:41,581.38,黄体酮,6c54d893...,白色,#FFFFFF,滚动弹幕,正常,3
2024/10/27,14:09:10,2024,11:45,705.26,upen\eng不分啊，讽刺、风是eng，粉刺和分是en,386807ac...,白色,#FFFFFF,滚动弹幕,正常,28
2024/10/27,10:24:49,2024,7:29,449.23,一种粉刺，一种心上拔不掉的黑头,7d37e5f3...,白色,#FFFFFF,滚动弹幕,正常,15
2024/10/26,23:51:45,2024,13:04,784.55,及时止损单方面离婚了,eda034e0...,白色,#FFFFFF,滚动弹幕,正常,10
2024/10/26,21:44:29,2024,14:01,841.91,真哭啊这是，鼻涕下来了都,be87e058...,白色,#FFFFFF,滚动弹幕,正常,12
2024/10/26,18:31:57,2024,12:00,720.78,笑死了这个大胖橘,54a0b8c6...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/28,17:52:39,2025,11:33,693.15,人家嫁給王爺也是正妻，哎,7ade33f3...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/28,8:40:44,2025,4:28,268.52,道具组：你是在说我吗？,84780335...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/25,19:34:52,2025,4:02,242.88,芳若应该猜得到皇上也希望嬛嬛可以见到眉庄,e36ece33...,白色,#FFFFFF,滚动弹幕,正常,20
2025/5/23,17:45:29,2025,14:17,857.65,她比你还惨,e497847f...,白色,#FFFFFF,滚动弹幕,正常,5
2025/5/22,22:02:19,2025,12:08,728.38,这一幕眉姐姐是真漂亮啊,88094159...,白色,#FFFFFF,滚动弹幕,正常,11
2025/5/14,23:34:31,2025,14:18,858.46,宜修：那倒不是这样,3b105c5f...,白色,#FFFFFF,滚动弹幕,正常,9
2025/5/13,12:08:02,2025,12:31,751.23,禁足过了多久的苦日子？甄嬛现在还不能感同身受,945a39ca...,白色,#FFFFFF,滚动弹幕,正常,22
2025/5/13,12:06:16,2025,11:21,681.08,只有自己靠得住，靠男人是最靠不住的,945a39ca...,白色,#FFFFFF,滚动弹幕,正常,17
2025/4/12,0:40:15,2025,7:20,440.49,一场粉刺……,71ebce73...,白色,#FFFFFF,滚动弹幕,正常,6
2025/1/19,11:05:16,2025,14:09,849.36,一语成谶了,11481a21...,白色,#FFFFFF,滚动弹幕,正常,5
2024/11/18,21:50:39,2024,4:06,246.38,拉玛:搞人者，人恒搞之,bfdce58...,白色,#FFFFFF,滚动弹幕,正常,11
2024/11/18,1:44:06,2024,10:17,617.01,到后面她也没有警惕啊，不然也不会得时疫了,6f2d79a2...,白色,#FFFFFF,滚动弹幕,正常,20
2024/11/8,15:39:01,2024,11:49,709.4,眉姐姐真好看！姐夫也有鼻子有眼,eb18287...,白色,#FFFFFF,滚动弹幕,正常,15
2024/10/29,13:05:30,2024,14:21,861.9,俗称最高级铁饭碗,8abd9695...,白色,#FFFFFF,滚动弹幕,正常,8
2024/10/28,20:49:01,2024,14:17,857.46,预言家,d401e44f...,白色,#FFFFFF,滚动弹幕,正常,3
2024/10/27,22:32:13,2024,11:28,688.51,皇宫这种环境就导致了女人们绝大多数都是竞争,5fbde75e...,白色,#FFFFFF,滚动弹幕,正常,21
2024/10/27,0:51:40,2024,4:56,296.25,恭喜,ef1faa76...,白色,#FFFFFF,滚动弹幕,正常,2
2024/10/26,21:46:34,2024,3:39,219.26,眉嬛yyds,c4d42e8d...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/3,13:00:04,2025,3:12,192.02,对比真的好大啊啊，up不放在一起我看剧的时候都没注意到,2e02167f...,白色,#FFFFFF,滚动弹幕,正常,27
2025/10/8,16:25:42,2025,4:03,243.31,芳若姑姑是太后身边的 也有太后的意思吧,b79d7922...,白色,#FFFFFF,滚动弹幕,正常,19
2025/9/13,13:43:25,2025,13:08,788.92,关键是沈眉庄当时的情况并不属于“疑罪从无”，有所谓证物和证人证言，反倒是眉庄没有办法自证清白，换作任何一个皇帝都不会不处罚的,2cdbcf12...,白色,#FFFFFF,滚动弹幕,正常,62
2025/9/11,22:04:37,2025,12:42,762.9,不是不能感同身受，之前甄嬛看到状况已经哭了，现在该解决事了，她们好不好过又都依赖于皇帝。,9d8a9955...,白色,#FFFFFF,滚动弹幕,正常,44
2025/8/20,22:58:03,2025,12:51,771.9,一直都觉得这里对皇帝要求是不是太高了，明明证据都在眼前了，他能咋地,510acfe2...,白色,#FFFFFF,滚动弹幕,正常,33
2025/8/18,18:54:55,2025,15:48,948.09,"木薯粉是曹贵人故意设计的漏洞百出,除了齐二哈,正常人谁都能秒看出来是华妃党故意陷害甄嬛",4a143f3...,其他颜色,#FFFF00,滚动弹幕,正常,43
2025/8/13,12:42:23,2025,14:19,859.15,有的姐妹，有的，我直接搬家了,fb1941e7...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/11,12:16:43,2025,2:37,157.34,为了积福笑死我了大如也是。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,4a00cf56...,白色,#FFFFFF,滚动弹幕,正常,55
2025/7/30,22:45:48,2025,2:53,173.08,眉庄 173,3b20f496...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/24,22:17:09,2025,7:25,445.78,现在想穿越后宫的各个都像前期沈眉庄，抱有侥幸之心，被害的时候都没办法还手,d4f64f52...,白色,#FFFFFF,滚动弹幕,正常,36
2025/7/23,23:35:50,2025,14:21,861.88,唉，谁都躲不过,abd5242f...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/20,21:16:47,2025,2:56,176.24,眉姐姐果然是葱省大妞,16a01d2e...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/19,17:42:42,2025,3:54,234.61,眉嬛一生一世,ffab673b...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/18,18:04:46,2025,6:08,368.49,才有凿壁偷光啊原来,a1f51d9f...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/16,10:48:24,2025,12:46,766.07,溫大醫,93c479d1...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/8,20:48:52,2025,15:13,913.07,纯元要是活着早年老色衰了，皇帝滤镜就没了,7c3a7182...,深红色,#E70012,顶部弹幕,正常,20
2025/6/29,12:50:43,2025,15:04,904.34,纯元要是活着也不过如此。,61a4b104...,白色,#FFFFFF,滚动弹幕,正常,12
2025/6/20,14:39:54,2025,2:35,155.3,我不行了笑得难受，，,529b0d2f...,白色,#FFFFFF,滚动弹幕,正常,10
2025/6/17,18:29:22,2025,8:57,537.13,他们这个词用的好，不是他,e8237f19...,白色,#FFFFFF,滚动弹幕,正常,12
2025/6/15,12:04:50,2025,9:23,563.6,能验dna就好了,fdf51289...,白色,#FFFFFF,滚动弹幕,正常,8
2025/5/24,14:05:06,2025,14:16,856.1,不儿 更惨了,6d616b1e...,白色,#FFFFFF,滚动弹幕,正常,6
2025/5/23,17:39:28,2025,8:29,509.81,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,e497847f...,白色,#FFFFFF,滚动弹幕,正常,23
2025/5/13,12:06:53,2025,11:55,715.77,加菲猫,945a39ca...,白色,#FFFFFF,滚动弹幕,正常,3
2025/5/12,20:49:01,2025,0:37,37.45,所以芳若让他们去喝酒他们去了,870cb0f9...,白色,#FFFFFF,滚动弹幕,正常,14
2025/4/23,13:23:52,2025,12:12,732.39,老人和美女,10f88ca7...,白色,#FFFFFF,滚动弹幕,正常,5
